latitude,longitude
40.749110,-74.003702
40.744859,-73.945627
40.744859,-73.945627
40.744859,-73.945627
40.744859,-73.945627
40.744859,-73.945627
40.744859,-73.945627
40.744859,-73.945627
40.744448,-73.945820
40.745018,-73.945098
40.721177,-73.994066
40.721177,-73.994066
40.721177,-73.994066
40.723803,-73.990558
40.722778,-73.992940
40.723803,-73.990558
40.723803,-73.990558
40.707205,-73.998391
40.720038,-73.988069
40.720038,-73.988069
40.718540,-73.989197
40.724378,-73.992795
40.729167,-73.987001
40.746493,-74.005782
40.745371,-74.006426
40.749240,-74.004065
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.745029,-73.945713
40.748752,-74.004667
40.744722,-73.946031
40.745029,-73.945713
40.744722,-73.946031
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.709641,-73.936281
40.719005,-74.003298
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.745029,-73.945713
40.744722,-73.946031
40.730661,-73.993378
40.742678,-73.854796
40.742678,-73.854796
40.742678,-73.854796
40.718387,-73.959251
40.744722,-73.946031
40.698860,-73.918869
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.702407,-73.988751
40.718241,-73.959433
40.717249,-73.961075
40.748825,-73.893066
40.748825,-73.893066
40.718680,-73.960528
40.718428,-73.960002
40.711947,-73.966954
40.698860,-73.918869
40.698860,-73.918869
40.698860,-73.918869
40.698860,-73.918869
40.698860,-73.918869
40.698860,-73.918869
40.698860,-73.918869
40.698860,-73.918869
40.698860,-73.918869
40.698860,-73.918869
40.721033,-73.987895
40.723655,-73.988784
40.714264,-73.973929
40.712899,-73.969635
40.713517,-73.971567
40.713517,-73.971567
40.713517,-73.971567
40.721168,-73.959938
40.716639,-73.962030
40.717005,-73.962523
40.722169,-73.958778
40.722169,-73.958778
40.722169,-73.958778
40.721990,-73.958434
40.702072,-73.988534
40.716460,-73.961322
40.715728,-73.962384
40.716826,-73.960989
40.714330,-73.960978
40.702072,-73.988534
40.713321,-73.965763
40.721599,-73.959433
40.713996,-73.958167
40.713996,-73.958167
40.711822,-73.962484
40.712577,-73.967787
40.711560,-73.964568
40.711560,-73.964568
40.714769,-73.962165
40.711609,-73.964335
40.711609,-73.964335
40.711369,-73.963643
40.744722,-73.946031
40.744722,-73.946031
40.698674,-73.921758
40.744722,-73.946031
40.712313,-73.967835
40.714272,-73.966945
40.721453,-73.958307
40.724397,-73.954777
40.721453,-73.958307
40.713996,-73.958167
40.713996,-73.958167
40.713996,-73.958167
40.713838,-73.957373
40.713821,-73.957265
40.713941,-73.957593
40.713854,-73.957501
40.714996,-73.962428
40.715078,-73.960776
40.714085,-73.961505
40.714411,-73.961355
40.714687,-73.961849
40.711994,-73.962882
40.711849,-73.962460
40.711963,-73.962686
40.714176,-73.956367
40.712882,-73.961184
40.714118,-73.962450
40.714508,-73.962900
40.713451,-73.962342
40.704310,-73.989905
40.704310,-73.989905
40.704310,-73.989905
40.716558,-73.961656
40.716558,-73.961656
40.716558,-73.961656
40.716558,-73.961656
40.712313,-73.967835
40.712313,-73.967835
40.713898,-73.961892
40.713630,-73.967245
40.711288,-73.966430
40.744722,-73.946031
40.744722,-73.946031
40.717883,-73.964011
40.744722,-73.946031
40.717452,-73.960336
40.714647,-73.966687
40.712435,-73.966108
40.712670,-73.966001
40.712313,-73.967835
40.861440,-73.890910
40.711313,-73.963251
40.711313,-73.963251
40.711313,-73.963251
40.711313,-73.963251
40.711313,-73.963251
40.712394,-73.962578
40.711833,-73.964520
40.711540,-73.963640
40.719312,-73.990056
40.711097,-73.966583
40.710849,-73.966634
40.711329,-73.965690
40.727275,-74.048591
40.758684,-73.978017
40.712605,-73.967524
40.712719,-73.967519
40.711288,-73.966430
40.717607,-73.965378
40.717289,-73.965185
40.717289,-73.965185
40.717289,-73.965185
40.716883,-73.965185
40.717607,-73.965378
40.717607,-73.965378
40.717607,-73.965378
40.717607,-73.965378
40.719363,-73.961800
40.718208,-73.964064
40.717582,-73.964547
40.717542,-73.964976
40.576464,-73.981419
40.576464,-73.981419
40.576464,-73.981419
40.576464,-73.981419
40.717062,-73.959735
40.717403,-73.961323
40.717468,-73.961774
40.717566,-73.961967
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.744666,-73.946000
40.744722,-73.946031
40.713686,-73.973803
40.744666,-73.946000
40.744722,-73.946031
40.745018,-73.945098
40.713686,-73.973803
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.713175,-73.833693
40.747752,-74.005022
40.744722,-73.946031
40.744722,-73.946031
40.714638,-73.954800
40.714931,-73.957697
40.715631,-73.958555
40.715809,-73.959220
40.711313,-73.963251
40.740778,-73.981643
40.707152,-74.002988
40.719411,-74.002027
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.698214,-73.925624
40.724754,-74.005762
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.713683,-73.920457
40.717050,-73.974678
40.744722,-73.946031
40.744722,-73.946031
40.713686,-73.973803
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.708787,-73.858530
40.744722,-73.946031
40.744722,-73.946031
40.712825,-74.052775
40.744722,-73.946031
40.744722,-73.946031
40.726283,-74.063225
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.739177,-73.993955
40.746362,-73.953968
40.727166,-73.984667
40.713683,-73.920457
40.713683,-73.920457
40.707144,-73.969192
40.730933,-73.961141
40.644405,-74.072957
40.712638,-73.994357
40.723005,-73.992675
40.706961,-73.922656
40.726104,-73.983467
40.750705,-74.002731
40.730166,-73.993334
40.750500,-74.002834
40.726283,-74.063225
40.741144,-73.982695
40.848588,-73.941147
40.703310,-73.924951
40.718000,-73.989834
40.720530,-74.046488
40.712825,-74.052775
40.712825,-74.052775
40.722833,-73.993000
40.717050,-73.974678
40.724071,-73.992565
40.726868,-74.062614
40.744722,-73.946031
40.742705,-73.982598
40.744722,-73.946031
40.744722,-73.946031
40.718342,-74.000618
40.744722,-73.946031
40.713666,-73.971834
40.714166,-73.973834
40.714166,-73.974000
40.714000,-73.974167
40.713833,-73.974000
40.715166,-73.977500
40.715500,-73.978500
40.717500,-73.984500
40.717500,-73.985000
40.717500,-73.985000
40.720500,-73.993834
40.721000,-73.994167
40.721166,-73.994000
40.721166,-73.994000
40.721166,-73.994000
40.721166,-73.994000
40.724333,-73.993167
40.724333,-73.993167
40.736166,-73.995667
40.694500,-73.956167
40.711166,-73.965167
40.711500,-73.965834
40.712000,-73.967167
40.712000,-73.967167
40.713500,-73.971834
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.793941,-73.973970
40.724331,-73.992877
40.675166,-73.957667
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.723500,-73.993834
40.721768,-73.959531
40.721768,-73.959531
40.758115,-73.993252
40.758115,-73.993252
40.758115,-73.993252
40.759821,-73.980281
40.745018,-73.945098
40.729950,-73.988555
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.744722,-73.946031
40.728711,-73.984389
40.719419,-73.986145
40.717500,-73.985000
40.744722,-73.946031
40.715631,-73.960003
40.717712,-73.963437
40.728431,-73.980343
40.685975,-73.974262
40.687407,-73.972256
40.750833,-73.986667
40.730397,-73.984605
40.736061,-73.987958
40.719163,-74.049241
40.728033,-73.944848
40.728250,-73.945031
40.721404,-73.988671
40.724744,-74.045702
40.722193,-74.000751
40.723500,-73.993834
40.720333,-73.996667
40.720333,-73.996500
40.720333,-73.996500
40.720333,-73.996500
40.720166,-73.996500
40.720333,-73.996667
40.720333,-73.996500
40.720166,-73.996500
40.720333,-73.996500
40.720333,-73.996500
40.720333,-73.996500
40.720333,-73.996500
40.720333,-73.996500
40.720333,-73.996500
40.720333,-73.996334
40.720333,-73.996500
40.718500,-73.995167
40.720333,-73.996500
40.745018,-73.945098
40.745018,-73.945098
40.723055,-73.957096
40.749370,-74.003809
40.749370,-74.003809
40.749370,-74.003809
40.749370,-74.003809
40.718897,-73.990700
40.717266,-73.994262
40.723055,-73.957096
40.723055,-73.957096
40.702488,-73.986825
40.864633,-73.918944
40.745598,-73.947322
40.745598,-73.947322
40.702324,-73.948729
40.714866,-73.960990
40.720054,-73.961699
40.717127,-73.965915
40.728319,-73.985003
40.726738,-73.990974
40.803508,-73.953289
40.724471,-73.995550
40.748622,-74.004346
40.748622,-74.004346
40.748622,-74.004346
40.748622,-74.004346
40.749020,-74.004099
40.749370,-74.003809
40.749839,-74.003434
40.749839,-74.003434
40.749839,-74.003434
40.751678,-74.002189
40.751678,-74.002189
40.751678,-74.002189
40.751678,-74.002189
40.751678,-74.002189
40.749069,-74.003595
40.749069,-74.003595
40.718858,-74.001281
40.742355,-73.926398
40.751678,-74.002189
40.679558,-73.988420
40.671222,-73.962532
40.745667,-74.003333
40.745468,-73.991010
40.749825,-73.967546
40.734833,-74.007833
40.726031,-73.988252
40.749839,-74.003434
40.749839,-74.003434
40.751678,-74.002189
40.751678,-74.002189
40.751678,-74.002189
40.751678,-74.002189
40.751678,-74.002189
40.749069,-74.003595
40.749069,-74.003595
40.718858,-74.001281
40.742355,-73.926398
40.751678,-74.002189
40.717266,-73.994262
40.679558,-73.988420
40.671222,-73.962532
40.745667,-74.003333
40.723055,-73.957096
40.723055,-73.957096
40.745468,-73.991010
40.749825,-73.967546
40.734833,-74.007833
40.726031,-73.988252
40.745261,-73.921731
40.720100,-73.937600
40.702215,-74.012789
40.760386,-73.980030
40.726031,-73.988252
40.726031,-73.988252
40.726031,-73.988252
40.726031,-73.988252
40.728033,-73.944848
40.728250,-73.945031
40.703369,-73.991380
40.715224,-73.990205
40.752320,-74.002178
40.752320,-74.002178
40.752320,-74.002178
40.752320,-74.002178
40.712333,-74.119000
40.744833,-73.945334
40.745166,-73.945501
40.704333,-73.930334
40.706500,-73.930834
40.690314,-74.002722
40.682740,-73.947814
40.739372,-73.920639
40.719699,-74.002001
40.720851,-73.987905
40.720851,-73.987905
40.720853,-73.987903
40.743776,-73.944811
40.718745,-74.002754
40.720883,-73.987890
40.745525,-73.921101
40.740006,-73.922796
40.865470,-73.866178
40.856867,-73.861923
40.744493,-73.946657
40.720465,-74.006150
40.725466,-73.989745
40.863554,-73.926044
40.771499,-73.931667
40.771666,-73.931667
40.772000,-73.931667
40.727622,-73.996202
40.727622,-73.996202
40.744493,-73.946657
40.724141,-73.992590
40.746883,-74.033317
40.732031,-73.954457
40.576319,-73.981487
40.576202,-73.981470
40.576258,-73.981481
40.576158,-73.981448
40.678628,-73.979043
40.738217,-73.927903
40.730161,-73.960626
40.780448,-73.962712
40.772762,-73.971510
40.750823,-73.940402
40.744881,-73.946110
40.744922,-73.945273
40.745125,-73.945401
40.720869,-73.994023
40.745284,-73.945462
40.773802,-73.971097
40.735185,-73.990838
40.717166,-73.956667
40.745720,-73.903377
40.744151,-73.945670
40.745395,-73.945573
40.688666,-73.955500
40.743997,-74.006928
40.718692,-74.002668
40.743391,-73.918247
40.739290,-73.916562
40.739833,-74.007833
40.750565,-74.002887
40.711902,-74.004560
40.717842,-73.949403
40.744566,-73.945734
40.709500,-74.010334
40.710000,-74.010334
40.704595,-74.006636
40.720833,-74.005167
40.740111,-73.932677
40.744940,-73.945477
40.745050,-73.946099
40.744940,-73.945477
40.745204,-73.945412
40.744412,-73.945670
40.745204,-73.945412
40.744603,-73.945841
40.744753,-73.945927
40.745582,-73.946142
40.744412,-73.945670
40.744753,-73.945927
40.744883,-73.946013
40.745289,-73.946260
40.745582,-73.946142
40.745684,-73.945927
40.745684,-73.945927
40.745289,-73.946260
40.745415,-73.945584
40.745415,-73.945584
40.744879,-73.946024
40.745415,-73.945584
40.744940,-73.945477
40.744940,-73.945477
40.744875,-73.945198
40.744940,-73.945477
40.744940,-73.945477
40.738217,-73.927903
40.738217,-73.927903
40.724167,-73.996667
40.728117,-73.982117
40.729006,-73.980860
40.735283,-73.989669
40.767176,-73.976241
40.727028,-73.991358
40.725364,-74.003641
40.755716,-73.904938
40.857707,-73.932128
40.747932,-73.943095
40.747932,-73.943095
40.747932,-73.943095
40.747932,-73.943095
40.747932,-73.943095
40.747932,-73.943095
40.747932,-73.943095
40.740872,-74.007357
40.760909,-73.990720
40.703212,-73.992329
40.745818,-73.948266
40.747932,-73.943095
40.747932,-73.943095
40.718493,-73.959960
40.716623,-73.959456
40.729876,-73.987834
40.729998,-73.981397
40.745367,-73.945391
40.745033,-73.946142
40.745033,-73.946142
40.745033,-73.946142
40.745033,-73.946142
40.745033,-73.946142
40.745033,-73.946142
40.745033,-73.946142
40.745033,-73.946142
40.745570,-73.946270
40.721166,-73.945334
40.721333,-73.945501
40.712000,-73.994000
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.685381,-73.994389
40.719721,-74.006685
40.724492,-74.000065
40.718338,-73.956398
40.713963,-73.989100
40.724169,-73.995559
40.704708,-73.988338
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.725841,-73.983287
40.718103,-73.956956
40.698210,-73.913204
40.725857,-73.974724
40.725857,-73.974724
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.745818,-73.948266
40.801392,-73.938084
40.774389,-73.912062
40.863435,-73.917959
40.863499,-73.917981
40.712988,-73.967535
40.703066,-73.992659
40.713036,-74.007287
40.722591,-73.989078
40.727472,-73.983242
40.729094,-73.986862
40.729094,-73.986862
40.787208,-73.979641
40.830721,-73.940255
40.722681,-73.983156
40.864633,-73.918944
40.864633,-73.918944
40.726421,-73.993263
40.726421,-73.993263
40.726396,-73.979294
40.677203,-73.983021
40.721209,-73.983800
40.718371,-73.986493
40.750953,-74.002554
40.721329,-73.989089
40.726126,-74.001814
40.717667,-73.986000
40.745119,-74.002876
40.746305,-74.003133
40.748167,-74.004528
40.747529,-74.007661
40.676813,-73.983553
40.703000,-73.984000
40.703000,-73.983500
40.703000,-73.983500
40.740347,-73.955734
40.740344,-73.956159
40.741166,-73.959214
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745302,-73.946485
40.745018,-73.945098
40.745302,-73.946410
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.724949,-73.990859
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.745018,-73.945098
40.718814,-73.992356
40.691328,-73.948277
40.717598,-73.964767
40.706799,-73.959617
40.714996,-73.961334
40.720898,-73.995763
40.670418,-73.988590
40.793181,-73.948030
40.721465,-74.000194
40.704554,-73.942751
40.720347,-73.957804
40.653563,-73.959478
40.724656,-74.000751
40.722333,-73.993167
40.721000,-73.988167
40.718000,-73.964333
40.718000,-73.964167
40.706636,-73.935327
40.745761,-73.945877
40.745761,-73.945854
40.745883,-73.945762
40.745899,-73.946312
40.745899,-73.946312
40.745449,-73.945838
40.745449,-73.945838
40.745449,-73.945838
40.745449,-73.945838
40.710933,-73.953285
40.710933,-73.953285
40.710933,-73.953285
40.710933,-73.953285
40.710933,-73.953285
40.744827,-73.945525
40.744544,-73.945973
40.705166,-73.935167
40.704833,-73.934667
40.704666,-73.934667
40.704666,-73.934667
40.704666,-73.934667
40.704666,-73.934500
40.704666,-73.934500
40.705966,-73.934127
40.729193,-73.983789
40.745093,-73.945296
40.744956,-73.946142
40.729711,-73.983106
40.718208,-73.999485
40.712235,-73.955637
40.719648,-73.997983
40.699926,-73.986697
40.826483,-73.926744
40.715536,-73.955962
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.745093,-73.945296
40.736841,-73.990488
40.693003,-73.928976
40.701963,-73.987727
40.765819,-73.936486
40.765819,-73.936486
40.646500,-73.994833
40.722166,-74.003667
40.721786,-74.002035
40.726738,-74.002174
40.731333,-74.001834
40.721500,-74.003000
40.722000,-74.003333
40.729500,-73.990000
40.671410,-73.959510
40.675983,-73.977277
40.722986,-73.982813
40.714000,-73.994500
40.746386,-74.005356
40.767726,-73.982223
40.716582,-73.961913
40.723502,-73.986665
40.677005,-73.983918
40.679608,-73.988682
40.679759,-73.989003
40.679197,-73.961763
40.730197,-73.984841
40.626110,-73.996825
40.744788,-73.945695
40.744991,-73.945273
40.744788,-73.945689
40.690791,-73.993681
40.690929,-73.994196
40.699291,-73.987002
40.705449,-73.989803
40.705449,-73.989803
40.854323,-73.888549
40.723120,-73.993027
40.678433,-73.987716
40.646000,-73.994667
40.724339,-73.988928
40.689440,-73.991696
40.622910,-73.993939
40.714622,-74.008219
40.740000,-74.003000
40.672676,-73.993252
40.727770,-73.979272
40.731667,-73.999333
40.733100,-73.957800
40.716623,-73.959456
40.718761,-73.961387
40.736242,-74.059196
40.736242,-74.059196
40.720890,-73.995750
40.728279,-73.995498
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.742424,-73.949167
40.741481,-73.920189
40.741481,-73.920189
40.724205,-73.992705
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.812952,-73.929727
40.721000,-73.994167
40.742928,-73.918794
40.717753,-73.962176
40.717204,-73.962712
40.733197,-73.987126
40.736055,-73.924233
40.710686,-73.961849
40.711117,-73.963050
40.722166,-74.003334
40.718333,-73.959334
40.736181,-74.047792
40.744866,-73.945348
40.740099,-73.992093
40.744444,-73.944850
40.744427,-73.946289
40.692134,-73.984611
40.724441,-73.992845
40.745166,-73.945334
40.678180,-73.989647
40.714118,-73.951967
40.680667,-73.971333
40.729064,-73.984962
40.729064,-73.984962
40.729064,-73.984962
40.729064,-73.984962
40.729064,-73.984962
40.724333,-73.992667
40.710568,-73.956028
40.730114,-73.983612
40.729064,-73.984962
40.739811,-73.954800
40.595103,-73.954725
40.740237,-74.056466
40.731173,-74.048484
40.704666,-73.934502
40.704666,-73.934669
40.704834,-73.934998
40.704834,-73.934998
40.705002,-73.935165
40.705002,-73.935165
40.705166,-73.935165
40.705166,-73.935165
40.705334,-73.934998
40.705334,-73.934998
40.705334,-73.934998
40.705334,-73.934998
40.718123,-74.002071
40.718123,-74.002071
40.718123,-74.002071
40.718123,-74.002071
40.718123,-74.002071
40.720666,-74.000834
40.717298,-73.956091
40.694740,-73.955111
40.746375,-74.001256
40.713101,-73.959413
40.755851,-73.992256
40.750244,-73.892057
40.708267,-73.957310
40.715671,-73.978403
40.731799,-73.960754
40.818948,-73.952617
40.818985,-73.952702
40.715671,-73.978403
40.718273,-73.987984
40.721103,-73.994100
40.846802,-73.933892
40.708733,-73.991689
40.777478,-73.958641
40.712235,-73.955637
40.710568,-73.956028
40.710568,-73.956028
40.710568,-73.956028
40.719234,-73.985511
40.879305,-73.904750
40.826386,-73.921367
40.670899,-73.993250
40.675975,-74.014475
40.675958,-74.014512
40.680508,-74.009262
40.724500,-73.978667
40.876133,-74.016044
40.749158,-74.003841
40.719298,-73.947150
40.719257,-73.987770
40.760696,-73.976242
40.740500,-74.006334
40.707005,-73.990731
40.707005,-73.990731
40.707005,-73.990731
40.707005,-73.990731
40.707005,-73.990731
40.707005,-73.990731
40.707005,-73.990731
40.707005,-73.990731
40.707005,-73.990731
40.707005,-73.990731
40.707005,-73.990731
40.707005,-73.990731
40.707005,-73.990731
40.707005,-73.990731
40.707005,-73.990731
40.707005,-73.990731
40.707005,-73.990731
40.722929,-73.996052
40.747139,-74.007167
40.702638,-73.987576
40.717163,-73.965239
40.722087,-74.003970
40.702032,-74.016523
40.744947,-73.945623
40.744905,-73.945453
40.744930,-73.945364
40.744972,-73.945595
40.744861,-73.945439
40.744858,-73.945412
40.744736,-73.945314
40.745319,-73.946287
40.745344,-73.946231
